CIK,"('exchange_and_symbol', 'variation_0')",stock_price_at_prediction_date,date
1281761,NYSE:RF,17.66,2021-01-01
1281774,NASDAQ:CLUB,0,2021-01-01
1281895,Nasdaq:RCKT,60.16,2021-01-01
1281922,,0,2021-01-01
1281926,NYSE:ETO,25.93,2021-01-01
1282224,Nasdaq:DLPN,3.58,2021-01-01
1282393,,0,2021-01-01
1282398,,0,2021-01-01
1282543,NASDAQ:AFFMQ,0,2021-01-01
1282613,,0,2021-01-01
1282631,OTC:NLST,0,2021-01-01
1282637,NYSE:NEU,428.4,2021-01-01
1282648,AMEX:BATL,0,2021-01-01
1282850,NYSE:FCT,11.53,2021-01-01
1282858,,0,2021-01-01
1282957,AMEX:GLU,0,2021-01-01
1282977,NYSE:GHL,0,2021-01-01
1283073,,0,2021-01-01
1283140,NYSE:HEP,0,2021-01-01
1283236,,0,2021-01-01
1283337,NYSE:KTN,30.31,2021-01-01
1283464,NYSE:KTH,33.97,2021-01-01
1283552,,0,2021-01-01
1283582,NASDAQ:FCLF,0,2021-01-01
1283630,NYSE:ACC,0,2021-01-01
1283683,,0,2021-01-01
1283699,Nasdaq:TMUS,133.19,2021-01-01
1283709,NYSE:TPGI,0,2021-01-01
1283843,,0,2021-01-01
1284143,NYSE:JBK,0,2021-01-01
1284151,,0,2021-01-01
1284519,NASDAQ:DDSSF,0,2021-01-01
1284807,NYSE:PGEM,0,2021-01-01
1284812,NYSE:CNS,72.93,2021-01-01
1284823,NASDAQ:XRTX,23.77,2021-01-01
1284940,AMEX:FEN,0,2021-01-01
1285043,,0,2021-01-01
1285137,NASDAQ:KZ,0,2021-01-01
1285550,Nasdaq:CLPT,15.94,2021-01-01
1285650,Nasdaq:CGO,15.3,2021-01-01
1285785,NYSE:MOS,26.91,2021-01-01
1285786,AMEX:EMX,0,2021-01-01
1285819,Nasdaq:OMER,15.81,2021-01-01
1285890,NYSE:IGA,8.87,2021-01-01
1286043,NYSE:KRG,15.04,2021-01-01
1286225,NASDAQ:RP,0,2021-01-01
1286405,NYSE:GJH,10.4,2021-01-01
1286597,,0,2021-01-01
1286613,Nasdaq:LINC,6.5,2021-01-01
1286862,,0,2021-01-01
1286973,AMEX:USAS,0,2021-01-01
1287032,Nasdaq:PSEC,5.56,2021-01-01
1287098,Nasdaq:MXCT,0,2021-01-01
1287151,NYSE:XRM,0,2021-01-01
1287213,NYSE:PLOW,44.42,2021-01-01
1287480,NYSE:BGT,11.93,2021-01-01
1287498,NYSE:EVG,12.47,2021-01-01
1287503,,0,2021-01-01
1287668,,0,2021-01-01
1287701,NYSE:GPT,0,2021-01-01
1287750,Nasdaq:ARCC,16.95,2021-01-01
1287808,NYSE:HIL,0,2021-01-01
1287865,NYSE:MPW,20.49,2021-01-01
1287950,NASDAQ:SPRD,0,2021-01-01
1288359,NASDAQ:OTT,0,2021-01-01
1288379,,0,2021-01-01
1288403,NYSE:WTI,2.39,2021-01-01
1288469,Nasdaq:MXL,37.69,2021-01-01
1288741,,0,2021-01-01
1288750,OTC:TLRS,0,2021-01-01
1288784,Nasdaq:SBNY,0,2021-01-01
1288795,AMEX:GLO,0,2021-01-01
1288847,Nasdaq:FIVN,174.65,2021-01-01
1288855,Nasdaq:OPHC,3.53,2021-01-01
1288946,,0,2021-01-01
1288992,NYSE:EFT,13.24,2021-01-01
1289001,,0,2021-01-01
1289213,NYSE:JRO,0,2021-01-01
1289236,NYSE:BMR,0,2021-01-01
1289308,NYSE:ENS,91.22,2021-01-01
1289340,AMEX:STXS,0,2021-01-01
1289419,Nasdaq:MORN,237.7,2021-01-01
1289434,NASDAQ:COGT,11.88,2021-01-01
1289460,Nasdaq:TXRH,79.22,2021-01-01
1289490,NYSE:EXR,108.97,2021-01-01
1289496,,0,2021-01-01
1289505,,0,2021-01-01
1289550,,0,2021-01-01
1289592,NASDAQ:TWGP,0,2021-01-01
1289636,Nasdaq:PFIE,0.9,2021-01-01
1289701,,0,2021-01-01
1289848,Nasdaq:HURN,61.28,2021-01-01
1289850,Nasdaq:NURO,26.02,2021-01-01
1289868,NYSE:MCN,7.06,2021-01-01
1289871,,0,2021-01-01
1289877,NYSE:SFL,6.72,2021-01-01
1289945,Nasdaq:SPOK,12.6,2021-01-01
1290109,NYSE:LPL,8.29,2021-01-01
1290149,NASDAQ:SRRA,0,2021-01-01
1290476,Nasdaq:VBFC,0,2021-01-01
1290677,NYSE:TPB,47.78,2021-01-01
1290900,Nasdaq:CVGI,9.41,2021-01-01
1290903,NASDAQ:LONG,0,2021-01-01
1291000,NYSE:MWA,13.14,2021-01-01
1291334,NYSE:FFA,17.32,2021-01-01
1291361,NASDAQ:ELOS,0,2021-01-01
1291733,NYSE:GOL,0,2021-01-01
1291855,Nasdaq:SPCB,11.9,2021-01-01
1292055,NYSE:SMA,0,2021-01-01
1292393,NASDAQ:DFGX,0,2021-01-01
1292426,NYSE:GFIG,0,2021-01-01
1292470,NASDAQ:NHWK,0,2021-01-01
1292556,NYSE:PPO,0,2021-01-01
1292580,NASDAQ:SIFI,0,2021-01-01
1292653,NASDAQ:IQNT,0,2021-01-01
1293135,NYSE:VET,5.28,2021-01-01
1293153,,0,2021-01-01
1293211,NASDAQ:PSBH,0,2021-01-01
1293243,,0,2021-01-01
1293282,Nasdaq:TTGT,65.87,2021-01-01
1293413,NASDAQ:NVSL,0,2021-01-01
1293593,NASDAQ:SYUT,0,2021-01-01
1293613,NYSE:KYN,6.61,2021-01-01
1293818,Nasdaq:OPGN,434,2021-01-01
1293971,Nasdaq:BLUE,24.05,2021-01-01
1294016,NYSE:RKUS,0,2021-01-01
1294133,Nasdaq:INGN,49.11,2021-01-01
1294250,NASDAQ:RLOG,0,2021-01-01
1294404,NYSE:SFUN,0,2021-01-01
1294435,NASDAQ:KUTV,0,2021-01-01
1294649,,0,2021-01-01
1294808,NYSE:PYT,0,2021-01-01
1294924,NYSE:INVN,0,2021-01-01
1295172,,0,2021-01-01
1295228,NYSE:MSK,0,2021-01-01
1295230,,0,2021-01-01
1295334,,0,2021-01-01
1295401,Nasdaq:TBBK,15.2,2021-01-01
1295484,NASDAQ:JOBS,0,2021-01-01
1295557,,0,2021-01-01
1295664,Nasdaq:KRNY,11.22,2021-01-01
1295810,NYSE:SHO,11.27,2021-01-01
1295947,NYSE:PBH,37.47,2021-01-01
1295976,,0,2021-01-01
1296205,NASDAQ:ZAGG,0,2021-01-01
1296250,NYSE:PFL,11.57,2021-01-01
1296286,,0,2021-01-01
1296391,,0,2021-01-01
1296435,NYSE:NP,0,2021-01-01
1296445,NYSE:ORA,112.37,2021-01-01
1296484,Nasdaq:TOPS,0,2021-01-01
1296578,,0,2021-01-01
1296774,NASDAQ:NCTY,171,2021-01-01
1297067,,0,2021-01-01
1297184,Nasdaq:AMPH,20.65,2021-01-01
1297336,NASDAQ:RLOC,0,2021-01-01
1297341,Nasdaq:KFFB,6.32,2021-01-01
1297401,NASDAQ:DWA,0,2021-01-01
1297568,,0,2021-01-01
1297704,NASDAQ:OHAI,0,2021-01-01
1297720,NASDAQ:JRCCQ,0,2021-01-01
1297830,NASDAQ:JRJC,0,2021-01-01
1297846,,0,2021-01-01
1297989,Nasdaq:EXLS,17.48,2021-01-01
1297996,NYSE:DLR,133.61,2021-01-01
1298341,NYSE:NLC,0,2021-01-01
1298521,,0,2021-01-01
1298663,,0,2021-01-01
1298675,NYSE:CUBE,33.16,2021-01-01
1298699,NYSE:BXMX,12.61,2021-01-01
1298716,NASDAQ:OSHC,0,2021-01-01
1298946,NYSE:DRH,8.5,2021-01-01
1298978,,0,2021-01-01
1299130,Nasdaq:PACB,32.89,2021-01-01
1299139,,0,2021-01-01
1299210,,0,2021-01-01
1299376,NYSE:ET1,0,2021-01-01
1299688,NASDAQ:OXPS,0,2021-01-01
1299704,NYSE:AEA,0,2021-01-01
1299709,NYSE:AX,41.54,2021-01-01
1299716,,0,2021-01-01
1299862,,0,2021-01-01
1299901,NASDAQ:TSRE,0,2021-01-01
1299939,NYSE:CADE,30.33,2021-01-01
1299966,,0,2021-01-01
1299969,Nasdaq:CHCI,3.16,2021-01-01
1300317,,0,2021-01-01
1300391,NYSE:EOI,16.3,2021-01-01
1300482,,0,2021-01-01
1300514,NYSE:LVS,58.15,2021-01-01
1300578,NASDAQ:INVC,0,2021-01-01
1300699,Nasdaq:ATNX,0,2021-01-01
1300734,Nasdaq:SISI,33.3,2021-01-01
1301031,NYSE:DWRE,0,2021-01-01
1301106,NASDAQ:NATL,0,2021-01-01
1301206,,0,2021-01-01
1301236,Nasdaq:SOHON,12.98,2021-01-01
1301501,,0,2021-01-01
1301712,,0,2021-01-01
1301787,NYSE:BXC,34.98,2021-01-01
1302028,Nasdaq:MNTX,5.57,2021-01-01
1302176,,0,2021-01-01
1302177,NASDAQ:PTEK,0,2021-01-01
1302215,NYSE:HLI,70.77,2021-01-01
1302244,,0,2021-01-01
1302256,,0,2021-01-01
1302343,NYSE:EDR,0,2021-01-01
1302350,NASDAQ:JMPNZ,0,2021-01-01
1302362,NYSE:MTL,0,2021-01-01
1302387,Nasdaq:BVFL,0,2021-01-01
1302573,NASDAQ:OMED,0,2021-01-01
1302624,NYSE:FAM,10.74,2021-01-01
1302707,,0,2021-01-01
1302709,NASDAQ:GTWN,0,2021-01-01
1302974,,0,2021-01-01
1303313,Nasdaq:LHCG,0,2021-01-01
1303330,NASDAQ:CHLN,0,2021-01-01
1303523,NYSE:BTI,38.15,2021-01-01
1303565,,0,2021-01-01
1303652,NYSE:DATA,0,2021-01-01
1303849,,0,2021-01-01
1303936,NYSE MKT:CDY,0,2021-01-01
1303942,Nasdaq:BFIN,9.08,2021-01-01
1304280,,0,2021-01-01
1304366,,0,2021-01-01
1304421,Nasdaq:CNSL,5.3,2021-01-01
1304464,NYSE:CEQP,0,2021-01-01
1304492,Nasdaq:ATEX,32.9,2021-01-01
1304740,NASDAQ:BBNK,0,2021-01-01
1305168,NYSE:ARC,1.76,2021-01-01
1305253,Nasdaq:EIGR,0,2021-01-01
1305294,NASDAQ:QLIK,0,2021-01-01
1305507,NYSE:ATB,0,2021-01-01
1305767,NYSE:PHD,10.3,2021-01-01
1305773,Nasdaq:CFMS,0,2021-01-01
1306527,,0,2021-01-01
1306550,NYSE:BGR,7.86,2021-01-01
1306830,NYSE:CE,139.42,2021-01-01
1306900,NYSE:XRA,0,2021-01-01
1306965,NYSE:SHEL,40.34,2021-01-01
1307111,,0,2021-01-01
1307579,Nasdaq:LIQT,64.72,2021-01-01
1307748,NYSE:IVT,0,2021-01-01
1307752,NASDAQ:VSCP,0,2021-01-01
1307954,NYSE:HUN,28.33,2021-01-01
1308017,NASDAQ:FFCO,0,2021-01-01
1308045,,0,2021-01-01
1308106,NYSE:TGP,0,2021-01-01
1308161,NASDAQ:TFCFA,0,2021-01-01
1308208,Nasdaq:ULH,22.28,2021-01-01
1308335,NYSE:EOS,21.29,2021-01-01
1308547,NYSE:DLB,97.19,2021-01-01
1308648,NYSE:AG,14.01,2021-01-01
1308858,NASDAQ:DRYS,0,2021-01-01
1308927,NYSE:ETB,14.82,2021-01-01
1309082,AMEX:CEI,0,2021-01-01
1309108,NYSE:WEX,212.57,2021-01-01
1309402,Nasdaq:GPRE,18.85,2021-01-01
1309710,,0,2021-01-01
1309987,NASDAQ:WMG,36.59,2021-01-01
1310114,NASDAQ:SREV,0,2021-01-01
1310243,NYSE:ANRZQ,0,2021-01-01
1310313,,0,2021-01-01
1310445,NYSE:DCA,0,2021-01-01
1310527,NASDAQ:QSAM,0,2021-01-01
1310709,NYSE:GPM,0,2021-01-01
1310897,,0,2021-01-01
1311068,,0,2021-01-01
1311230,NASDAQ:SZYM,0,2021-01-01
1311241,NASDAQ:IMI,0,2021-01-01
1311370,NYSE:LAZ,45.16,2021-01-01
1311396,NASDAQ:AVZAQ,0,2021-01-01
1311486,,0,2021-01-01
1311538,NYSE:ROX,0,2021-01-01
1311596,NASDAQ:RGDO,0,2021-01-01
1311605,,0,2021-01-01
1311926,,0,2021-01-01
1311967,,0,2021-01-01
1312073,NYSE:PAY,0,2021-01-01
1312109,NYSE:SI,0,2021-01-01
1312206,,0,2021-01-01
1312547,,0,2021-01-01
1312928,NASDAQ:KYAK,0,2021-01-01
1313024,NYSE:VQ,0,2021-01-01
1313275,Nasdaq:BCOV,18.09,2021-01-01
1313310,Nasdaq:GRVY,216.82,2021-01-01
1313510,AMEX:GGN,0,2021-01-01
1313536,Nasdaq:SOHO,12.18,2021-01-01
1313682,,0,2021-01-01
1313730,NASDAQ:ASFN,0,2021-01-01
1313911,NYSE:RALY,0,2021-01-01
1313918,NASDAQ:CIFC,0,2021-01-01
1314026,,0,2021-01-01
1314052,Nasdaq:AVXL,5.58,2021-01-01
1314102,Nasdaq:EYPT,10.35,2021-01-01
1314196,Nasdaq:OLB,59.2,2021-01-01
1314223,NYSE:AMBR,0,2021-01-01
1314592,NYSE:TEA,0,2021-01-01
1314655,,0,2021-01-01
1314727,Nasdaq:SONO,24.87,2021-01-01
1314755,,0,2021-01-01
1314772,NASDAQ:SUMR,0,2021-01-01
1314966,NYSE:BME,48.25,2021-01-01
1315054,,0,2021-01-01
1315255,,0,2021-01-01
1315257,NYSE:KOP,33.56,2021-01-01
1315320,,0,2021-01-01
1315399,Nasdaq:PKBK,16.65,2021-01-01
1315443,NASDAQ:RDUS,39.21,2021-01-01
1315655,NASDAQ:SYNT,0,2021-01-01
1315657,NASDAQ:XOOM,0,2021-01-01
1315695,NYSE:ROC,0,2021-01-01
1316016,,0,2021-01-01
1316317,,0,2021-01-01
1316360,NYSE:IHS,0,2021-01-01
1316463,AMEX:GLQ,0,2021-01-01
1316517,Nasdaq:KNDI,7.75,2021-01-01
1316625,NASDAQ:SGI,0,2021-01-01
1316645,NASDAQ:ANCI,0,2021-01-01
1316656,NYSE:DRC,0,2021-01-01
1316835,NYSE:BLDR,42.39,2021-01-01
1316898,NASDAQ:JMBA,0,2021-01-01
1317080,NYSE:MSP,0,2021-01-01
1317362,,0,2021-01-01
1317577,NYSE:PIKE,0,2021-01-01
1317630,NYSE:ITC,0,2021-01-01
1317865,NYSE:GWB,0,2021-01-01
1317945,Nasdaq:OFLX,153.4,2021-01-01
1318008,Nasdaq:ZUMZ,39.39,2021-01-01
1318025,NYSE:PGP,10.24,2021-01-01
1318084,,0,2021-01-01
1318220,NYSE:WCN,104,2021-01-01
1318310,NASDAQ:EVVV,0,2021-01-01
1318484,Nasdaq:CTRN,53,2021-01-01
1318545,NYSE:RVR,0,2021-01-01
1318568,NYSE:EVRI,12.96,2021-01-01
1318605,Nasdaq:TSLA,272.01,2021-01-01
1318885,NYSE:DSX,1.87,2021-01-01
1319009,,0,2021-01-01
1319161,Nasdaq:WMG,36.59,2021-01-01
1319183,NYSE:FMY,13.56,2021-01-01
1319229,NYSE:TLP,0,2021-01-01
1319327,,0,2021-01-01
1319439,,0,2021-01-01
1319869,,0,2021-01-01
1319947,NYSE:DBI,8.05,2021-01-01
1320092,,0,2021-01-01
1320203,,0,2021-01-01
1320350,Nasdaq:LNSR,7.01,2021-01-01
1320375,NYSE:BOE,10.91,2021-01-01
1320414,NYSE:SEM,30.82,2021-01-01
1320461,NYSE:CPS,37.24,2021-01-01
1320695,NYSE:THS,43.07,2021-01-01
1320760,OTC:TSSI,0,2021-01-01
1320854,NASDAQ:RAIL,2.62,2021-01-01
1320934,,0,2021-01-01
1320947,NASDAQ:DMND,0,2021-01-01
1321268,NASDAQ:EIHI,0,2021-01-01
1321560,NASDAQ:PCAP,0,2021-01-01
1321646,NYSE:KRA,0,2021-01-01
1321655,NYSE:PLTR,25,2021-01-01
1321732,NYSE:PEN,195.32,2021-01-01
1321741,Nasdaq:GAIN,10.37,2021-01-01
1321834,Nasdaq:MYMD,136.2,2021-01-01
1321847,NYSE MKT:GSV,0,2021-01-01
1321851,Nasdaq:SEED,17.75,2021-01-01
1322422,NYSE:HBM,7.57,2021-01-01
1322435,NYSE:ETW,9.74,2021-01-01
1322436,NYSE:ETV,15.15,2021-01-01
1322439,NYSE:EGLE,0,2021-01-01
1322505,Nasdaq:ALBO,0,2021-01-01
1322554,NYSE:XTLY,0,2021-01-01
1322652,NYSE:KYE,0,2021-01-01
1322705,NYSE:CODE,0,2021-01-01
1322866,NYSE:KOG,0,2021-01-01
1322872,NASDAQ:CLWR,0,2021-01-01
1323033,,0,2021-01-01
1323115,,0,2021-01-01
1323206,NYSE:LOR,0,2021-01-01
1323404,NYSE:WPM,45.4,2021-01-01
1323468,NYSE:GLP,17.1,2021-01-01
1323531,NYSE:MFB,0,2021-01-01
1323630,,0,2021-01-01
1323648,NASDAQ:ESXB,0,2021-01-01
1323653,,0,2021-01-01
1323715,NASDAQ:SWSI,0,2021-01-01
1323885,Nasdaq:ATRC,56.11,2021-01-01
1323974,NASDAQ:MWIV,0,2021-01-01
1324189,NYSE:TIS,0,2021-01-01
1324245,NYSE:SLH,0,2021-01-01
1324272,Nasdaq:RUTH,0,2021-01-01
1324404,NYSE:CF,42.77,2021-01-01
1324410,NASDAQ:GBNK,0,2021-01-01
1324424,Nasdaq:EXPE,142.29,2021-01-01
1324479,NASDAQ:ACLI,0,2021-01-01
1324503,NYSE:IGATY,0,2021-01-01
1324518,NYSE:WPZ,0,2021-01-01
1324570,,0,2021-01-01
1324759,OTC:HGYN,0,2021-01-01
1324772,NASDAQ:APIC,0,2021-01-01
1324915,,0,2021-01-01
1324948,NYSE:RBC,187.26,2021-01-01
1325228,NASDAQ:CLAY,0,2021-01-01
1325281,NYSE:KS,0,2021-01-01
1325618,Nasdaq:IRMD,23.43,2021-01-01
1325670,Nasdaq:FRST,13.04,2021-01-01
1325702,NYSE:MX,14.76,2021-01-01
1325879,Nasdaq:AVEO,0,2021-01-01
1325950,NASDAQ:ADCC,0,2021-01-01
1325955,NYSE:ALJ,0,2021-01-01
1325964,Nasdaq:LWLG,0.95,2021-01-01
1326003,Nasdaq:BKCC,0,2021-01-01
1326059,,0,2021-01-01
1326089,NASDAQ:SNDEQ,0,2021-01-01
1326110,Nasdaq:IBRX,14.16,2021-01-01
1326160,NYSE:DUK,89.89,2021-01-01
1326190,Nasdaq:ALT,13.9,2021-01-01
1326200,NYSE:GNK,8.37,2021-01-01
1326205,AMEX:IGC,0,2021-01-01
1326380,NYSE:GME,4.52,2021-01-01
1326390,NYSE:MGU,0,2021-01-01
1326396,,0,2021-01-01
1326428,NYSE:ROAN,0,2021-01-01
1326583,NASDAQ:WBMD,0,2021-01-01
1326652,,0,2021-01-01
1326706,Nasdaq:NAOV,17.8,2021-01-01
1326732,Nasdaq:XNCR,48.67,2021-01-01
1326801,Nasdaq:META,268.74,2021-01-01
1326917,,0,2021-01-01
1326973,,0,2021-01-01
1327012,,0,2021-01-01
1327068,NYSE:USO,0,2021-01-01
1327098,,0,2021-01-01
1327273,Nasdaq:LYRA,11.02,2021-01-01
1327318,Nasdaq:TRUE,4.68,2021-01-01
1327364,,0,2021-01-01
1327467,NASDAQ:CPXX,0,2021-01-01
1327471,NYSE:RLD,0,2021-01-01
1327567,Nasdaq:PANW,121.04,2021-01-01
1327603,,0,2021-01-01
1327607,Nasdaq:MYFW,22,2021-01-01
1327688,NYSE:OOMA,14.85,2021-01-01
1327811,Nasdaq:WDAY,226.21,2021-01-01
1328015,NYSE:IMPR,0,2021-01-01
1328143,NASDAQ:ADMS,0,2021-01-01
1328237,NYSE:DBC,0,2021-01-01
1328300,,0,2021-01-01
1328440,AMEX:ATNM,0,2021-01-01
1328571,NASDAQ:NTLS,0,2021-01-01
1328581,NYSE:BCC,52.52,2021-01-01
1328598,NYSE:FXE,0,2021-01-01
1328650,NASDAQ:BRNC,0,2021-01-01
1328792,Nasdaq:TPCS,5.4,2021-01-01
1328798,NYSE:AMFW,0,2021-01-01
1328919,Nasdaq:GASS,2.71,2021-01-01
1329099,Nasdaq:BIDU,207.89,2021-01-01
1329365,,0,2021-01-01
1329388,NYSE:FHY,0,2021-01-01
1329394,Nasdaq:SIMO,48.72,2021-01-01
1329606,Nasdaq:CETY,2.18,2021-01-01
1329799,NASDAQ:SQBK,0,2021-01-01
1329998,,0,2021-01-01
1330017,,0,2021-01-01
1330039,,0,2021-01-01
1330421,NYSE:BV,15.73,2021-01-01
1330562,NYSE:KSP,0,2021-01-01
1330568,NYSE:SLV,0,2021-01-01
1330849,NASDAQ:HEROQ,0,2021-01-01
1331284,NYSE:DHT,5.43,2021-01-01
1331301,NASDAQ:BDBD,0,2021-01-01
1331427,,0,2021-01-01
1331520,NYSE:HOMB,21.24,2021-01-01
1331588,,0,2021-01-01
1331875,NYSE:FNF,37.42,2021-01-01
1332174,NYSE:GSG,122,2021-01-01
1332283,NYSE:BDJ,10.91,2021-01-01
1332341,,0,2021-01-01
1332349,NYSE:BKD,4.46,2021-01-01
1332551,NYSE:ACR,11.82,2021-01-01
1332602,,0,2021-01-01
1332626,,0,2021-01-01
1332639,NYSE:SSWN,0,2021-01-01
1332943,NYSE:IGA,8.87,2021-01-01
1333141,NYSE:FMS,42.7,2021-01-01
1333172,NYSE:NM,0,2021-01-01
1333248,,0,2021-01-01
1333274,NASDAQ:MERC,11.47,2021-01-01
1333291,,0,2021-01-01
1333493,Nasdaq:EHTH,70.2,2021-01-01
1333513,NASDAQ:TRAK,0,2021-01-01
1333763,NASDAQ:CHTP,0,2021-01-01
1333822,Nasdaq:LEDS,3.58,2021-01-01
1333835,Nasdaq:CASA,0,2021-01-01
1333986,NYSE:EQH,26.8,2021-01-01
1334036,Nasdaq:CROX,67.18,2021-01-01
1334121,NASDAQ:AERO,0,2021-01-01
1334126,,0,2021-01-01
1334269,NASDAQ:CTRL,0,2021-01-01
1334303,,0,2021-01-01
1334325,Nasdaq:CODA,6.26,2021-01-01
1334388,AMEX:OBE,0,2021-01-01
1334478,NASDAQ:NCIT,0,2021-01-01
1334872,NASDAQ:CAPEQ,0,2021-01-01
1334933,AMEX:UEC,0,2021-01-01
1334978,NYSE:CCO,1.66,2021-01-01
1335102,NASDAQ:CGRB,0,2021-01-01
1335103,,0,2021-01-01
1335105,Nasdaq:LIXT,33.1,2021-01-01
1335106,,0,2021-01-01
1335190,NASDAQ:MHR,0,2021-01-01
1335258,NYSE:LYV,73.01,2021-01-01
1335293,,0,2021-01-01
1335793,NYSE:CXG,0,2021-01-01
1336047,NYSE:BWP,0,2021-01-01
1336050,NYSE:EGF,13.39,2021-01-01
1336206,NYSE:EMS,0,2021-01-01
1336437,NASDAQ:AGAM,0,2021-01-01
1336467,,0,2021-01-01
1336545,,0,2021-01-01
1336644,NYSE:UTRA,0,2021-01-01
1336654,,0,2021-01-01
1336705,Nasdaq:VRAY,0,2021-01-01
1336917,NYSE:UA,18.03,2021-01-01
1336920,NYSE:LDOS,104.18,2021-01-01
1337013,AMEX:INFU,0,2021-01-01
1337068,Nasdaq:MGYR,10.14,2021-01-01
1337117,Nasdaq:ITRN,20.04,2021-01-01
1337298,NYSE:FF,14.14,2021-01-01
1337553,NASDAQ:AERI,0,2021-01-01
1337587,NYSE:LGF,0,2021-01-01
1337619,NYSE:ENV,84.19,2021-01-01
1337675,,0,2021-01-01
1337899,,0,2021-01-01
1338042,NASDAQ:AEGR,0,2021-01-01
1338065,NYSE:DCP,0,2021-01-01
1338095,,0,2021-01-01
1338248,,0,2021-01-01
1338321,NASDAQ:OCRX,0,2021-01-01
1338401,NYSE:GLA,0,2021-01-01
1338561,NYSE:SPXX,15.01,2021-01-01
1338578,,0,2021-01-01
1338613,NYSE:RGP,0,2021-01-01
1338749,Nasdaq:PCH,52.02,2021-01-01
1338940,Nasdaq:PERI,15.13,2021-01-01
1339048,NYSE:WNR,0,2021-01-01
1339455,NASDAQ:SOMX,0,2021-01-01
1339469,NASDAQ:CHMA,0,2021-01-01
1339553,NYSE:HS,0,2021-01-01
1339579,NYSE:FMO,0,2021-01-01
1339605,Nasdaq:HEES,32.45,2021-01-01
1339729,,0,2021-01-01
1339970,Nasdaq:LIFE,0,2021-01-01
1340041,,0,2021-01-01
1340122,Nasdaq:CLMT,3.21,2021-01-01
1340127,NASDAQ:CARB,0,2021-01-01
1340243,Nasdaq:MOR,29.53,2021-01-01
1340354,,0,2021-01-01
1340476,Nasdaq:DRTT,0,2021-01-01
1340677,AMEX:SVM,0,2021-01-01
1340736,NYSE:ETY,12.35,2021-01-01
1340744,NASDAQ:ALTUQ,0,2021-01-01
1340752,,0,2021-01-01
1340786,NASDAQ:FSYS,0,2021-01-01
1340909,NYSE:GJO,23.75,2021-01-01
1341088,NASDAQ:VIMC,0,2021-01-01
1341141,NYSE:CTT,0,2021-01-01
1341170,Nasdaq:ESEA,5.79,2021-01-01
1341235,Nasdaq:ALDX,8.47,2021-01-01
1341317,Nasdaq:BWB,13.22,2021-01-01
1341318,Nasdaq:LSBK,13.25,2021-01-01
1341335,NYSE:FSM,9.33,2021-01-01
1341439,NYSE:ORCL,63.07,2021-01-01
1341470,NYSE:BNNX,0,2021-01-01
1341513,,0,2021-01-01
1341766,Nasdaq:CELH,18.78,2021-01-01
1341843,,0,2021-01-01
1341988,,0,2021-01-01
1342068,NASDAQ:ACTS,0,2021-01-01
1342126,NASDAQ:MHGC,0,2021-01-01
1342167,,0,2021-01-01
1342287,NASDAQ:GFNSZ,0,2021-01-01
1342338,Nasdaq:HIMX,7.76,2021-01-01
1342423,Nasdaq:LMNR,17.45,2021-01-01
1342575,,0,2021-01-01
1342585,,0,2021-01-01
1342803,,0,2021-01-01
1342874,NYSE:TX,33.14,2021-01-01
1342958,Nasdaq:DGLY,55.2,2021-01-01
1342960,,0,2021-01-01
1343034,NASDAQ:TRCB,0,2021-01-01
1343202,,0,2021-01-01
1343491,NYSE:GJP,0,2021-01-01
1343719,NASDAQ:EXXI,0,2021-01-01
1343793,NYSE:BTA,12.68,2021-01-01
1344154,,0,2021-01-01
1344376,,0,2021-01-01
1344413,NASDAQ:ALXA,0,2021-01-01
1344596,NASDAQ:ARII,0,2021-01-01
1344674,,0,2021-01-01
1344705,NYSE:CYRV,0,2021-01-01
1344708,,0,2021-01-01
1344907,,0,2021-01-01
1344980,NASDAQ:AHGP,0,2021-01-01
1345016,NYSE:YELP,32.48,2021-01-01
1345099,Nasdaq:MESO,17.84,2021-01-01
1345105,NYSE:CPA,78.11,2021-01-01
1345126,NYSE:CODI,20.81,2021-01-01
1345310,NYSE:WWAV,0,2021-01-01
1345715,NYSE:STAQ,0,2021-01-01
1345801,NYSE MKT:CFD,0,2021-01-01
1345968,,0,2021-01-01
1346610,NYSE:SOS,153.5,2021-01-01
1346830,Nasdaq:CARA,16.1,2021-01-01
1346980,NYSE:CHAP,0,2021-01-01
1347022,,0,2021-01-01
1347178,Nasdaq:VNDA,14,2021-01-01
1347215,NYSE:HNZ,0,2021-01-01
1347426,NYSE:BMA,14.84,2021-01-01
1347452,NASDAQ:WEST,0,2021-01-01
1347510,,0,2021-01-01
1347557,NYSE:PAC,116.7,2021-01-01
1347613,NASDAQ:SGYPU,0,2021-01-01
1347815,NYSE:FSR,0,2021-01-01
1347858,Nasdaq:XXII,640.8,2021-01-01
1348036,NYSE:AVLR,0,2021-01-01
1348324,NASDAQ:LDRH,0,2021-01-01
1348334,NYSE:CUDA,0,2021-01-01
1348362,Nasdaq:LEXX,7.48,2021-01-01
1348649,NASDAQ:CLCD,0,2021-01-01
1348911,Nasdaq:KALV,17.69,2021-01-01
1348952,NYSE:ELC,0,2021-01-01
1349108,,0,2021-01-01
1349436,NYSE:SD,3.7,2021-01-01
1349437,,0,2021-01-01
1349454,NYSE:TRLA,0,2021-01-01
1349892,,0,2021-01-01
1349929,Nasdaq:VYNT,0,2021-01-01
1350072,NASDAQ:CMSB,0,2021-01-01
